text,label
"The Marshalsea in Dublin was a debtor's prison located on Bridgefoot St. It was named after a prison in Southwark and was considered the worst prison in the city after the closure of The Black Dog prison. It was run for profit and families of prisoners could live there for protection. In 1802, a new prison was deemed necessary due to its ruinous state. Robert Emmet used it as an arsenal in 1803 and the Dublin Militia used it as a barracks in the later 19th century. It was demolished in 1975 and some of the stone was used to repair the City wall at Cook Street.",2
"The Farmer's Wife was a women's magazine published in St. Paul, Minnesota from 1897 to 1939. It provided advice on farming, housekeeping, cooking, and published fiction, with over a million subscribers at its peak. The magazine was established by Webb Publishing Company, which became one of the largest agricultural publishers in the US. It was later sold to Farm Journal in 1939 and continued to be published until 1970.",1
"DD Urdu is a government-owned TV channel based in Delhi that aims to promote the Urdu language among Indian citizens. Its headquarters are located near Mandi House metro station in New Delhi, and it is available for broadcasting in India, parts of Asia, China, and Gulf Countries.",0
"Established in 1963, Rangunia College is a private college located in Rangunia Upazila, Chittagong, Bangladesh and is the second college to be established in the country after Chittagong College.",0
"MUH is a private teaching hospital located on the campus of Macquarie University in Australia. It integrates clinical care, education, and research and is the first private hospital on a university campus in the country. The hospital has 182 beds, 12 operating theatres, and over 200 medical specialists. It also has a modern imaging center and radiation oncology unit. Construction costs for the hospital were over $380 million.",2
"The 1926 All-Ireland Senior Football Championship Final was the final game of the 1926 tournament, which featured the best Gaelic football teams in Ireland.",5
"The Wisconsin Badgers men's basketball team of 1922-1923 was coached by Walter Meanwell, who had been with the team for nine seasons. They played their home games at the Red Gym in Madison, Wisconsin and were part of the Big Ten Conference.",6
"On June 1, 2013, Bayern Munich won the 2012-13 DFB-Pokal tournament by defeating VfB Stuttgart 3-2 at the Olympiastadion in Berlin. This victory, along with previous wins in the Champions League and Bundesliga, allowed Munich to achieve a continental treble, a feat that had only been accomplished by six other European teams and had never been achieved by a German team before.",5
"Eutelsat 16C, previously known as SESAT 1, is a satellite operated by Eutelsat that offers telecommunications and broadcasting services across a vast area from the Atlantic Ocean to Eastern Russia, including Siberia. It also provides broadcasting services to Africa through steerable spotbeams. In 2010, it took over some services from the W2 satellite.",2
"Derby Silk Mill, previously called Derby Industrial Museum, is a museum showcasing industry and history in Derby, England. It is located in Lombe's Mill, a historic silk mill at the southern end of the Derwent Valley Mills World Heritage Site.",2
"Rafaël Antonio Porras Acevedo, a retired Colombian cyclist, was born in Sogamoso in 1954.",0
"Niels Kristian Trochmann Iversen, born in Denmark in 1982, is a successful international motorcycle speedway rider who contributed to Denmark's victories in the Speedway World Cup in 2006, 2008, 2012, and 2014.",0
"The 136th Krazy Kat cartoon, Port Whines, is an animated short film produced by Columbia Pictures Corporation.",1
"Strait Area Transit is a non-profit cooperative charity that provides public transportation in Inverness County and Richmond County, Nova Scotia, Canada. It offers fixed route and Dial-A-Ride services on a daily basis in the South-Central Inverness County, Richmond County area.",0
The 13th race of the 1978 Formula One season was the Dutch Grand Prix held on August 27th at Zandvoort.,5
"The Archdiocese of Mansa is a subordinate diocese located in the city of Mansa, Zambia, within the ecclesiastical province of Kasama.",2
"NGC 7314 is a small, active spiral galaxy in Piscis Austrinus that can be observed as a fuzzy object in a 6-inch telescope despite its photographic magnitude of 11.6.",2
"The Appleton Stakes is a Grade III horse race for horses aged four and above, held annually in March at Gulfstream Park in Hallandale Beach, Florida, and raced on turf over a distance of one mile.",5
Shayade Hug won the title of Miss Earth Switzerland 2014 and will participate in Miss Earth 2014.,0
"MoreArt is an annual public art event held along the Upfield Bike Path, railway corridor, and Sydney Road in the City of Moreland. The event, which began in 2010, features artworks and sculptures that can be accessed by bicycle, train, or on foot. The event encourages artists to use disused public spaces and invites the community to discover and appreciate the Moreland area. The event is supported by the City of Moreland and has been praised for increasing vibrancy and social cohesion in the community.",5
"(308193) 2005 CB79 is a likely fragment from dwarf planet Haumea, with a diameter of 158 km and no known companion, according to observations by Mike Brown in 2012.",2
CDF is a Chilean sports pay TV channel that launched in 2003 and is owned by the Chilean football league.,0
"The lake is a popular spot for various activities like skiing, biking, and hiking during winter and spring. Skiers should be careful near Portage Glacier as the glacier's movement can break up thick ice and create unstable patches even in midwinter. The mid-spring season of ""crust skiing"" is highly valued by skiers.",2
"Marlin is a magazine, both in print and digital form, that focuses on big game fishing worldwide. It is published by the Bonnier Corporation and based in Winter Park, Florida. The editor-in-chief is John Brownlee, and the magazine provides information on billfishing destinations, live-baiting and trolling techniques, influential people in the sport, and equipment reviews.",1
"The 18th TIFF was held in Toronto, Canada from September 9-18, 1993. M. Butterfly was the opening film and Strapped won Forest Whitaker the FIPRESCI International Critics' Award.",5
"In 2007, minor characters were introduced in Hollyoaks, and this is a list of them in chronological order.",0
"The 4th Moscow International Film Festival took place from July 5 to 20, 1965. The top prize was awarded to both the Soviet film War and Peace, directed by Sergei Bondarchuk, and the Hungarian film Twenty Hours, directed by Zoltán Fábri.",5
"The fourth installment of the Looney Tunes series, The Booze Hangs High, was released in 1930 and stars Bosko, the first cartoon character created by Warner Bros.",1
"The Hempstead Branch is an electrified rail line owned and operated by the Long Island Rail Road in New York. It starts at Queens Interlocking and runs parallel to the Main Line, splitting southward at Floral Park and continuing east to Hempstead Crossing. The line stops at Hollis and Queens Village stations on the Main Line, but these stations are not served by any other Main Line branch. The line is double tracked until Garden City Station, where it becomes a single track for the final 1.4 miles to Hempstead station.",2
Kawaii Kon is a Honolulu-based convention that focuses on Japanese animation and comics.,5
"The Břeclav city ice rink in the Czech Republic is mainly used for ice hockey and is home to HC Břeclav. It has a capacity of 4200 and was constructed in 1972. Additionally, it frequently hosts the Ivan Hlinka Memorial Tournament.",2
"The Oak Ridge Boys released their studio album Common Thread on May 24, 2005.",1
"Fulvio Pierangelini's Gambero Rosso restaurant in San Vincenzo, Tuscany, was ranked 12th in the world by Restaurant Top 50 2008 and received 2 Michelin stars before closing in November 2008.",2
"Charter Communications owns News 13, an American cable news channel that offers 24-hour news coverage centered on Central Florida, including Brevard, Flagler, Lake, Marion, Orange, Osceola, Seminole, Sumter, and Volusia counties.",0
"Hot Doug's was a popular Chicago restaurant that specialized in hot dogs and sausages. It closed in 2014 after being in its second location in the Avondale neighborhood. The restaurant was known for its unique menu and affordable gourmet food, and its head chef, Doug Sohn, was well-regarded. Despite long lines, it was a popular destination for both locals and tourists.",2
"The New Formalist was a literary periodical published electronically monthly and in print once a year, featuring leading formal poets in English. It was edited by Leo Yankevich and distributed by The New Formalist Press. The magazine stopped publishing in 2010 but also produced The New Formalist E-book Series.",1
"The Ottoman Empire's Western Army had a corps called the Scutari Corps, also known as the Işkodra Corps or Shkoder Corps, which was created in the Scutari region during the First Balkan War.",0
"On December 22, 1775, a small battle occurred in what is now Greenville County, South Carolina, during the American Revolutionary War, known as the Battle of Great Cane Brake.",5
"The Old National Bank Events Plaza in Evansville, Indiana hosts EvilleCon, a three-day anime convention held every March.",5
"Playboy Brazil is a franchise of the magazine founded in 1975 by Editora Abril, making it the fourth international version after Germany, Italy, and France.",1
"The UMK is a university in Toruń, Poland, named after Nicolaus Copernicus, who was born in the town in 1473.",0
"Tranmere Rovers Football Club, a professional football club located in Birkenhead, Wirral, played their 84th season in the Football League during the 2010-11 season, which was the 110th season of competitive association football.",6
"Epiales, also known as Epialos, Epioles, or Epialtes, was the daemon and embodiment of nightmares in Greek Mythology, also referred to as melas oneiros or Black Dream.",0
"Kuben, or the Arena Polarica, is an indoor ice hockey arena located in Haparanda, Sweden. It was established in 1990 and can accommodate up to 1500 viewers. Asplöven HC of the HockeyAllsvenskan uses it as their home arena.",2
"Kite is a town in Johnson County, Georgia, USA, named after Shaderick Kight who donated the land for its construction. The town has a population of 241 and is located along the Little Ohoopee River. It is part of the Dublin Micropolitan Statistical Area.",2
"WMU is a prominent university in Wenzhou, Zhejiang, overseen by the Zhejiang Provincial Government.",0
"The Galaxy is a horse race held in Sydney, Australia in March or April. It is a Group One Thoroughbred open handicap race that covers a distance of 1100 metres at Rosehill Gardens Racecourse. The total prize money for the race is A$700,000.",5
"The Bradford County Airport, which is owned by the Bradford County Airport Authority, is a public airport located two miles south of Towanda, Pennsylvania.",2
"Thor: Son of Asgard is an iOS game that follows the Marvel Comics version of Thor, with comic book-style cutscenes. The character's appearance and personality are based on the movie version.",1
"Ultra Bali is an outdoor electronic music festival for those 19 and over, held at the Potato Head Beach Club in Bali, Indonesia. It is part of Ultra Music Festival's expansion to twenty countries and took place in September 2015 and 2016.",5
"Tuam Golf Club is a parkland course situated in Tuam, County Galway and has been a member of the Golfing Union of Ireland since 1940, having been established in 1904.",2
"The International Grand Prix Losail was a single-day cycling race in Qatar that was part of the UCI Asia Tour's 1.2 category, and it was only held once.",5
"The Narvik Arctic Eagles are a Norwegian ice hockey team that competes in the second tier of the sport, known as the First Division.",0
"The 1977 season was the Kansas City Chiefs' worst until 2008, with only two wins out of fourteen games. Head coach Paul Wiggin was fired after a 44-7 loss to Cleveland in week seven, and Tom Bettis served as interim head coach for the remainder of the season. The team ended the season with a six-game losing streak and a 2-12 record.",6
"The 21st season of the Yugoslav Cup, the top football knockout competition in SFR Yugoslavia, took place in 1967-68. It is also known as the ""Marshal Tito Cup"" since its establishment in 1946.",5
"In Lawrence County, Ohio, there are fourteen townships, including Symmes Township, which had a population of 470 according to the 2000 census.",2
"Château Neercanne is a Michelin-starred restaurant in Maastricht, Netherlands, with a current head chef named Hans Snijders. It was awarded one or two Michelin stars from 1957-1982 and 1986-present, and received 16.0 points out of 20 from GaultMillau in 2013. Previous head chefs include Theo Koch and Ber Stassen.",2
"The Challenge Tour hosted the Moroccan Golf Classic every year from 2002 to 2010, except for 2007.",5
"Les Disques du Crépuscule is a Belgian independent record label established in 1980 by Michel Duval and Annik Honoré. It has a sublabel called Factory Benelux, and both are currently managed by James Nice, a former employee. The label's catalogue numbers are typically prefixed by the letters TWI, which stands for ""twilight.""",0
"The Diocese of Iran is part of the Anglican Province of Jerusalem and the Middle East, established in 1912 as the Diocese of Persia. It became part of the Jerusalem Archbishopric in 1957 and is currently led by Bishop Azad Marshall, titled Bishop in Iran.",2
"The Musée national Gustave Moreau in Paris is an art museum showcasing the works of Symbolist painter Gustave Moreau. It was originally his home, which he transformed into a studio and museum in 1895. The museum now houses his drawings, paintings, watercolors, and sculptures.",2
"The TNDCLU is a construction workers' trade union in Tamil Nadu, India, affiliated with the All India Central Council of Trade Unions, aiming to expand its membership to 15,000 in 2005.",0
The Crown Point Light on Lake Champlain was transformed from a regular lighthouse into a tribute to Samuel de Champlain's exploration of the lake.,2
"Tipperary won the 1995 All-Ireland Under-21 Hurling Championship final against Kilkenny at Semple Stadium, Thurles on 10 September 1995.",5
"The Irish Builder was a prosperous trade journal in Dublin, Ireland, with various names, including The Dublin Builder and Irish Builder and Technical Journal. J.J. Lyons, an architect, was its initial owner and editor.",1
"i-D is a UK magazine that focuses on fashion, music, art, and youth culture. It was created by Terry Jones, a designer and former Vogue art director, in 1980. The magazine started as a hand-stapled fanzine with typewriter text and has since become a glossy publication while still maintaining its focus on street style and youth culture. i-D has also organized exhibitions globally and released multiple books.",1
"The Russian Federal Space Agency used Progress M-03M, also known as Progress 35P, to supply the International Space Station.",2
"McChord Field is a US Air Force base in Pierce County, Washington, home to the 62d Airlift Wing and focused on worldwide strategic airlift. It was consolidated with Fort Lewis in 2010 to create Joint Base Lewis-McChord, a cost-saving measure to improve war fighting capability and efficiency.",2
"The 59th Woody Woodpecker cartoon, Helter Shelter, was created by Walter Lantz Productions and distributed by Universal International on January 17, 1955.",1
"Canutillo Stadium, owned and operated by the Canutillo Independent School District, opened in 2005 and has a capacity of 12,000. Located 14 miles from downtown El Paso, it is home to the Canutillo Eagles and primarily used for high school football and soccer games. The stadium used to be home to the Indios USA and in 2008, visitor bleachers were added to hold approximately 3,000 people. In 2011, a new blue turf was added.",2
(120132) 2003 FY128 is a TNO.,2
"Puthuyugam TV is a Tamil entertainment channel based in Chennai, owned by the SRM Group of Companies and run by The New Generation Media Corporation. It features various shows including Malli, Kayitham, and Nayanmargal, among others, and is a sister channel to Puthiya Thalaimurai TV.",0
The Giant Cave in Gibraltar is owned by John.,2
"The Hamilton Spectator is a daily newspaper, except on Sundays, that was established in 1846 and is based in Hamilton, Ontario, Canada.",1
"The 1997 Afro-Asian Club Championship was the 10th competition between the winners of the African Champions' Cup and the Asian Club Championship. Pohang Steel and Zamalek played in a two-legged final, with Zamalek winning on away goals and becoming the only club to win the Championship twice.",5
Oxigar Belenos is a Spanish rugby team located in Avilés.,0
"The Hokkaido Soccer League is a non-professional football league in Hokkaido, Japan.",0
The 168 Film Project is a Christian film festival where participants are given a random scripture verse based on a theme to create a short film within 168 hours. Over 750 short films have been produced for the competition worldwide from 2003 to 2012.,5
"Meta Linhas Aéreas, previously known as META - Mesquita Transportes Aéreos, was a Brazilian airline that provided domestic and international flights to northern Brazil, Guyana, and Suriname. It was based in Boa Vista and operated from Boa Vista-Atlas Brasil Cantanhede International Airport. However, it stopped operating scheduled flights in July 2011.",0
"Francisco Bravo Medical Magnet High School is a Los Angeles Unified School District magnet high school that caters to students interested in healthcare. It is situated in the Boyle Heights neighborhood of Los Angeles, California, near the LAC+USC Medical Center.",0
"Relentless Records, led by co-founder Shabs Jobanputra, gained recognition for hit singles like ""Re-Rewind"" and ""Girls Like This"" and has released albums by artists such as Joss Stone, KT Tunstall, So Solid Crew, and Cage the Elephant.",0
"The Taradale Viaduct is a large wrought iron bridge over Back Creek in Victoria, Australia, built between 1858 and 1861 as part of the Melbourne, Mount Alexander and Murray River Railway. The bridge was designed by Captain Andrew Clarke and completed by Bryson and O'Hara, with ironwork made by Rowland Brotherhood under the supervision of Isambard Kingdom Brunel. The bridge was strengthened with steel trestles in the 1930s to accommodate heavier locomotives. It is listed on the Victorian Heritage Register and the National Trust Register.",2
"The Church of the Good Shepherd in Kensington, Philadelphia was an Episcopal congregation founded in 1868. It merged with Emmanuel Church in 1994 to form the Church of Emmanuel and the Good Shepherd. The building, designed by T. Frank Miller and located at 2121-2127 East Cumberland Street, was demolished in 2016. The church was a reminder of the mid to late 19th century English immigrant experience in Kensington and Philadelphia, which is often referred to as a hidden and forgotten group. However, they built unique neighborhoods, cultural institutions, and worship sites.",2
"Valley Transit provides public transportation in Walla Walla County, Washington, with 10 routes serving Walla Walla and College Place.",0
This is a list of albums by the Japanese noise band Hijōkaidan.,1
"The Diocese of Guildford is a Church of England diocese that includes nine districts in Surrey, parts of north-east Hampshire, and a parish in Greater London. It is under the Province of Canterbury and is led by the Bishop of Guildford with Guildford Cathedral as its main church.",2
"Before the 1992-93 season, S.S. Lazio underwent significant changes, including the acquisition of Paul Gascoigne and the purchase of the club by Sergio Cragnotti. Giuseppe Signori, a left-wing player, was placed as a striker and scored 26 goals in Serie A, preventing the team from finishing lower than fifth place.",6
"Alloa Athletic returned to the Scottish Second Division in the 2012-13 season after being promoted from the Scottish Third Division in the previous season. They participated in the Challenge Cup, Scottish League Cup, and Scottish Cup.",6
Hitomi Kudo is a former AV idol and Japanese actress who is also known as Hitomi Kudou or Hitomi Kudoh. Her Chinese name is Gung1 Tang4 Tung4 in Cantonese Yale.,0
"Roy Rosenzweig founded the CHNM at George Mason University in 1994 to explore the use of digital media and information technology in historical research, education, preservation, and outreach.",0
"Mexico won the 2013 U-19 Northern Ireland Youth Soccer Tournament, which is an international football competition held annually on the north coast of Northern Ireland and includes three sections for U19, U17, and U15.",5
"The Derrinstown Stud 1,000 Guineas Trial is a flat horse race for three-year-old thoroughbred fillies in Ireland. It takes place in May at Leopardstown and covers a distance of 1 mile (1,609 metres).",5
"Chard Museum, located in Chard, Somerset, England, is a small museum that opened in 1970. It is housed in a converted 16th century listed building and features exhibits about local history and notable residents.",2
The Yangon Central Women's Hospital is a public hospital in Myanmar that serves as a teaching hospital for several universities.,2
"The Coastal Range newt is a type of California newt found only in California, from Mendocino County to San Diego County.",3
"Octavia is a Roman tragedy about Nero divorcing and exiling his wife Claudia Octavia and marrying Poppaea Sabina. The play also explores Nero's temper and disregard for Seneca's advice. Although once attributed to Seneca, modern scholarship suggests it was written after both Nero and Seneca's deaths during the Flavian period.",1
"The Savages, a garage rock band from Bermuda, were active in the mid-1960s and are known for their album Live 'n Wild. The album, recorded live and featuring mostly original songs, is considered a seminal work in the genre and includes the classic anthem of youthful defiance, ""The World Ain't Round It's Square.""",0
"The 2014 FFA Cup preliminaries were state-based knockout contests that served as a qualification route for the Australian association football knockout cup competition. Most clubs entered through their state federations, competing in a state-based cup tournament to advance to the Round of 32. 22 teams will qualify from these competitions, joining the 10 A-League clubs in the Round of 32.",5
"The Iradier Arena, or Plaza de Toros de Vitoria-Gasteiz, is a bullring and arena in Vitoria-Gasteiz, Spain that opened in 1941. It has a capacity of 10,714 and is used for bullfighting and basketball, and was the temporary home of Saski Baskonia.",2
"The Spirit of Bosnia is a quarterly literary magazine that focuses on the history, politics, and literature of Bosnia and Herzegovina. It publishes both fiction and non-fiction and was founded in 2006. Keith Doubt is the current editor-in-chief, and Omer Hadžiselimović was co-editor from 2006-2011.",1
Melaka United's 2016 season marks their 93rd in club history and their return to the Malaysia Premier League after being relegated in the 2010 season.,6
"Natanz Steel Plant is a company town located in Karkas Rural District, Isfahan Province, Iran, with a population of 5 people in 4 families according to the 2006 census.",2
"The Grand Teton Mall, which opened in 1984 in Idaho Falls, Idaho, features Dillard's, JCPenney, Sears, Macy's, Old Navy, Barnes & Noble, and a post office.",2
"Jambojet is a budget airline based in Nairobi, Kenya, that began operating in 2014 and is owned by Kenya Airways.",0
"The Diocese of York is a Church of England administrative division led by the Archbishop of York and covering the city of York, eastern North Yorkshire, and most of the East Riding of Yorkshire. It is divided into three archdeaconries and its cathedral is York Minster. It used to be larger, covering parts of several other counties.",2
"Comic-Con Russia is an annual exhibition and fan convention for various forms of entertainment, including computer and video games, TV series, and comic movies. It was first held in 2014 alongside the IgroMir conference and has since expanded to include a wide range of pop culture and entertainment genres such as horror, animation, anime, manga, toys, collectible card games, video games, webcomics, and fantasy novels. The convention is organized by the committee of the Russian Game Developers Conference and Bubble Comics.",5
"The Sidney Municipal Airport, also known as Lloyd W. Carr Field, is located three miles south of Sidney in Cheyenne County, Nebraska and is owned by the Sidney Airport Authority.",2
"The Wisconsin State Fair is a yearly event that occurs in August for 11 days at the Wisconsin State Fair Park in West Allis, a Milwaukee suburb.",5
"The Archdiocese of Białystok is situated in Białystok, Poland, and has a majority of Roman Catholic residents, but only a minority are active members.",2
"The 2010 NFL playoffs began on January 8, 2011 and ended with the Green Bay Packers winning Super Bowl XLV on February 6. The new postseason overtime rules were in effect, but none of the games went into overtime. The rules state that if the team that wins the coin toss only scores a field goal on their first possession, the other team gets a possession. If the coin toss loser scores a touchdown, they win. If the score is tied, sudden death occurs. The Seattle Seahawks won their division with a 7-9 record, making it the second post-season in NFL history to include a team with a losing record.",5
"Reunion Records, a Christian music label, was established in 1982 by Dan Harrell and Mike Blanton and is now part of the Provident Label Group, located in Brentwood, Tennessee, U.S.",0
"The 1944 Alabama Crimson Tide football team, coached by Frank Thomas, played their home games at Denny Stadium, Legion Field, and the Cramton Bowl. They finished the season with a record of 5-2-2 and lost to Duke in the Sugar Bowl. The team was composed of players who were too young or physically unable to enlist in the military due to World War II, and were referred to as the ""War Babies"" by Coach Thomas.",6
"Sky Greenland, previously known as Greenland Express, is a virtual airline based in Kangerlussuaq, Greenland. It began operating in June 2014 with only one leased Fokker 100 from Denim Air ACMI.",0
"James Dunlop discovered NGC 1792, a spiral galaxy in the Columba constellation, on October 4, 1826.",2
"In 2011, the Johnstown Generals had their debut season in the UIFL, finishing with a 6-8 record and missing the playoffs. They started the season by choosing Victor Seasy as their first pick in the draft.",6
"The Valspar Championship is an annual men's professional golf tournament on the PGA Tour, held at the Copperhead Course in Palm Harbor, Florida.",5
"Unionville Vineyard is a winery located in the Unionville area of East Amwell Township, Hunterdon County, New Jersey. It was established in 1988 and opened to the public in 1993. The vineyard spans 54 acres and produces 8,500 cases of wine annually. It is named after a former village in the vicinity.",0
"The Chu-Han Contention was a power struggle between Western Chu, led by Xiang Yu, and Han, led by Liu Bang, for control of China after the collapse of the Qin dynasty in 206 BC. The war ended in 202 BC with Han emerging as the victor and Liu Bang becoming the first emperor of the Han dynasty.",5
"In March 2013, 460 French soldiers participated in operation Doro 3, divided into two sub-groups and supported by engineers, artillery, and airmobile units. They harassed jihadists in the vicinity of Goram, using armored vehicles, artillery trucks, and helicopters. The French General Staff reported 15 Islamists neutralized, 8 pickups destroyed, and weapons and ammunition seized during raids in two villages. On March 17-18, explosions were heard north of Gao, and French reconnaissance destroyed 4 tubes of 122mm rocket launch.",5
"Emmy the Great, also known as Emma-Lee Moss, released her debut album First Love on February 9, 2009 under Close Harbour Records, an independent label in the UK.",1
"BZL/VGBR is a domestic airport in Barisal, Bangladesh. GMG Airlines, Royal Bengal Airlines, and United Airways used to fly to Dhaka from this airport. Biman Bangladesh Airlines resumed weekly flights in April 2015 after a nine-year hiatus.",2
"Small Heath FC finished 7th in the 1904-05 Football League season, despite being in 3rd place with 8 matches remaining. They also lost in the first round of the FA Cup to Portsmouth, but won the Birmingham Senior Cup. The club considered changing their name to Birmingham City FC, but the shareholders were not in favor. The Coventry Road ground was overcrowded during a match with Aston Villa, prompting the directors to plan for a new home as the landlords would not sell the freehold or allow expansion.",6
"Maidstone Borough Council (MBC) is the local authority for Maidstone Borough in Kent, UK.",0
"Denbigh Golf Club is located in Denbighshire, Wales and offers an 18 hole parkland course with mature trees. Non-members can play on their ""Pay and Play"" course. In 2009, a father and son achieved a hole-in-one, with odds of 13,000-1. In 2013, the club appointed its first female president after 105 years of male presidents.",2
"The Marimari River is a tributary of the Abacaxis River in the Amazonas state of north-western Brazil, and it joins the Abacaxis River just before it flows into the Paraná Urariá.",2
"In the 1971 college football season, the University of Colorado at Boulder's football team, the Buffaloes, scored 370 points and allowed 220 points. They were coached by Eddie Crowder and participated in the Astro-Bluebonnet Bowl.",6
"The Supreme Court of the United States made a significant antitrust ruling in Broadcast Music v. Columbia Broadcasting System, 441 U.S. 1 (1979).",4
"The Winter Sports Complex in Ashgabat, Turkmenistan is a versatile indoor arena and one of the biggest ice hockey arenas in the CIS.",2
"The 1981 Toledo Rockets football team won the MAC championship with a 9-3 record and defeated San Jose State in the California Bowl. Key players included Jim Kelso, Arnold Smiley, and Rodney Achter.",6
The highest futsal league in Bosnia and Herzegovina is called the Premier Futsal League and is overseen by the Football Federation of Bosnia and Herzegovina.,0
"Established in 2000, SMOD is a Malian band consisting of Sam, Mouzy, Ousco, and Donsky. The band's name is an acronym of their first names. Their music is a blend of rap, hip hop, folk, and traditional music. Mouzy left the band to pursue a solo career in France. Additionally, Smod is a popular term of endearment.",0
"In their first season in 1932, the Boston Braves had four wins, four losses, and two ties, and placed fourth in the National Football League.",6
"Mokulele Airlines is a US commuter airline located in Kona, Hawaii, that offers scheduled inter-island and charter flights to smaller airports in Hawaii.",0
"We the Women is a popular weekly women's magazine published in Helsinki, Finland, written in Finnish.",1
"Autopilot Off is a punk rock band from Orange County, NY consisting of Chris Hughes, Chris Johnson, Phil Robinson, and Rob Kucharek. In May 2011, a Facebook page was created with the band's name and ""TwoThousandEleven"" image, sparking rumors of a reunion. Autopilot Off confirmed they were working on new material on June 20 via their official Facebook page.",0
"The football stadium in Belfast, Northern Ireland, known as the National Football Stadium at Windsor Park, serves as the home ground for Linfield F.C. and the Northern Ireland national football team, and hosts the finals of the Irish Cup and the Irish League Cup.",2
"The Lincoln Handicap is a horse race in Great Britain for horses aged four years or older, run over a distance of 1 mile at Doncaster in late March or early April. It is the main event on the first Saturday of the turf flat racing season and is part of the Spring Double with the Grand National. David Dick is the only jockey to have won both races in 1956.",5
"Kilkenny won the 2003 All-Ireland Under-21 Hurling Championship final against Galway at Semple Stadium, Thurles on 21 September 2003.",5
"ESMoA is an art laboratory in El Segundo, California that aims to promote creativity through visual arts education and display. It offers three unique Experiences per year that showcase various media, including sculpture, painting, works on paper, performances, and photography. ESMoA's focus is on art education for students, families, and adults, and admission is free. The organization is run by Artlab21 Foundation, a non-profit public charity.",2
